id	word1	word2	headline	task	lora_used	output_finetuned	output_compare
es_0347	-	-	Bolivia: denuncian que ocho de cada diez camiones están varados por falta de combustible	conan	conan	En otras palabras, la gente en Bolivia todavía está usando el mismo tipo de coches que teníamos en los años 80.	"""Por lo tanto, el gobierno ha anunciado que a partir de ahora, los camiones serán impulsados por alpacas enrrollados."""
es_0348	-	-	¿Se pueden conocer las razones detrás del llanto de los bebés? Qué dice la ciencia	conan	conan	No sé tú, pero me gustaría ver la parte donde se explica por qué los bebés se rien.	"""Por supuesto, siempre están pidiendo más juguetes."""
es_0349	-	-	El PP mima a Espinosa de los Monteros para hacerle un roto a Vox	conan	conan	"El PP dijo: ""Está bien, siempre y cuando no me hagas un roto a mí""."	"Mimó una figura con un sombrero de ala ancha y un bastón, gritando ""¡Viva la revolución!"""
es_0350	-	-	Colanta enaltece sabores de la Amazonía: tradición, río y cocina	conan	conan	"Y también, ""¡Vamos, chicos, vamos a morir!"""	...Ahora, si solo pudiera encontrar un plato que no me hiciera llorar al mismo tiempo.
es_0351	-	-	“Creo que hay mucho por hacer”: Rodrigo Goldberg se suma al comando de Jeannette Jara como encargado deportivo	conan	conan	Goldberg dijo: “Estoy emocionado de trabajar con alguien que no he oído hablar desde 1995”.	"""Ahora sí, tendremos un equipo que no se queda dormido."""
es_0352	-	-	Cómo afecta la oposición del Sol en Libra y Neptuno en Aries	conan	conan	En otras palabras, no puedo ver mi culo en el espejo.	Mi perro comenzó a hablar en términos de paz y amor.
es_0353	-	-	Espanyol rescató un empate agónico frente a Valencia	conan	conan	"El partido fue tan emocionante, que los fans de Valencia y Espanyol se unieron para cantar la canción de amor ""No nos gusta el fútbol""."	...pero el héroe del día fue el árbitro, que se olvidó llevar su reloj de casa.
es_0354	-	-	Cómo aliviar la indigestión de la comida en Fiestas Patrias	conan	conan	¡Y si eso no funciona, simplemente dile a tu amigo que se vaya a casa!	Asegurarse de que la bandera de Chile sea más grande que tu estómago.
es_0355	-	-	La insólita pregunta al presidente Yamandú Orsi en Canal 4 y su inesperada respuesta: “Horrible“	conan	conan	Luego, el presidente Orsi dijo: “¡Gracias a Dios que no es un día de trabajo!”	"""Por supuesto, estaba hablando de tu última comedia, señor Presidente."""
es_0356	-	-	“La diplomática”: llega la  tercera temporada y revela un escenario de crisis internacional con tensiones inéditas entre EEUU y Reino Unido	conan	conan	"La serie se estrena en el canal de televisión de la Casa Blanca, ""CNN""."	"""Ambos países se encuentran en un impasse, con el embajador de la diplomática en un standoff de sándwiches de pescado fritos."""
es_0357	-	-	Nazareno Nota: “Busco dar siempre el mejor show y creer en lo que estoy diciendo“	conan	conan	Y si hay algo que creo, es que el Papa es un tipo de 2000 años de edad.	"""Ahora, solo falta la fe de un granito para convertir en oro mi última idea loca."""
es_0358	-	-	Fiesta del ciclismo infantil en Paysandú por los 25 años de la medalla olímpica de Milton Wynants	conan	conan	Y, por supuesto, la fiesta del ciclismo infantil en Paysandú por los 25 años de la medalla olímpica de Milton Wynants.	Los niños corren por la calle, imitando a Milton con sus bicicletas de color olímpico.
es_0359	-	-	La anécdota de Robert Redford que mejor ilustra su carrera: “Nunca serás un perdedor”	conan	conan	Redford dijo: “Eso es lo que me mantiene despierto toda la noche”.	"""... si no es porque siempre juegas a usted mismo en el poker."""
es_0360	-	-	¿Una inteligencia artificial como líder? Partido político japonés es el primero en intentarlo	conan	conan	"El partido político se llama ""El Partido de la Sobriedad""."	La AI comienza a emitir una serie de comunicados de prensa... en japonés.
es_0361	-	-	Retiro de fondos AFP por hasta 4 UIT, el 95,5% y eliminación del aporte de independientes	conan	conan	Así que, si usted es un trabajador de 20 años, ahora tiene 100.000 dólares.	Ahora solo falta el aporte de los empleados para que la empresa sea completamente independiente.
es_0362	-	-	Buscando oro: cómo la ciencia puede ayudar a la pequeña minería de Atacama	conan	conan	La ciencia también puede ayudar a la gente a ver qué es lo que están haciendo.	Con la ayuda de la ciencia, ahora podrán buscar oro... en Amazonas, pues Atacama no tiene agua.
es_0363	-	-	Cierran la Troncal 2 en Apure tras nuevo colapso entre los kilómetros 37 y 38	conan	conan	Así que si estás en Apure, espera hasta que termine la película.	"Camioneros: ""¡Ayuda! ¿Qué hacemos ahora?""

Policía: ""Sigue el detour por la carretera de los cocodrilos.""

(El camino está lleno de cocodrilos.)"
es_0364	-	-	Cómo es la Isla de las Muñecas, el terrorífico sitio latino donde Lady Gaga y Tim Burton filmaron su nuevo videoclip	conan	conan	El sitio fue descubierto por un niño de 12 años que estaba buscando un lugar para filmar su nuevo videoclip.	...ahora todos los muñecos parecen bailar con más entusiasmo.
es_0365	-	-	Tim Burton y Monica Bellucci confirman su separación tras tres años de relación	conan	conan	"Burton dijo: ""No puedo seguir en una relación con alguien que no se parece a mí""."	Burton anunció que ahora estará buscando inspiración en el mundo de los muñecos de tierra.
es_0366	-	-	¿Cómo lograr un envejecimiento saludable? Expertos advierten que Colombia debe prepararse	conan	conan	Así que, Colombia, ¿estas preparadas para la vejez? ¿Tienes un plan B? ¿Tienes un plan C? ¿Tienes un plan D? ¿Tienes un plan E? ¿Tienes un plan F? ¿Tienes un plan G? ¿Tienes un plan H? ¿Tienes un plan I? ¿Tienes un plan J? ¿Tienes un plan K? ¿Tienes un plan L? ¿Tienes un plan M? ¿Tienes un plan N? ¿Tienes un plan	Más café en la mañana, menos café en la noche. Colombia, ¡tienes tu plan de envejecimiento!
es_0367	-	-	La superintendencia de los ruidos	conan	conan	¿No es increíble? ¿No sabías que tenía una superintendencia de los ruidos?	...susurraba a los hojarascas para que callaran.
es_0368	-	-	Conductora de Canal 10 cumple el sueño de la casa propia: las fotos de la obra tras meses de “mucho esfuerzo“	conan	conan	Y por “mucho esfuerzo”, ella quiere decir “nada de esfuerzo”.	"""Ahora solo falta el 'ON' en la puerta para completar el sueño."""
es_0369	-	-	La NASA encuentra la señal más clara de vida en Marte hasta ahora	conan	conan	"La señal es un mensaje de texto de 100 pies de ancho que dice: ""¿Qué tal, perra?"""	...Turns out it was just Martians playing hide and seek with their laser pointers.
es_0370	-	-	Papa León XIV se niega a que creen un avatar con inteligencia artificial y alerta sobre riesgos	conan	conan	En otras palabras, el Vaticano está a punto de tener su primer Papa femenino.	"""Por fin, un asistente que no me advierta constantemente que estoy en peligro de herejía."""
es_0371	-	-	Se viene un inicio de primavera “inestable y fresco”: cuándo comenzará a llover y qué temperaturas habrá	conan	conan	Así que, si quieres saber cómo va a ser tu primavera, simplemente pregunta a un meteorólogo.	"""Esperemos que la primavera sea más estable que su promesa de clima."""
es_0372	-	-	Es una promesa del fútbol argentino, fue citado por Placente, pero jugará para Chile el Mundial Sub 20	conan	conan	Así que, ahora, el único jugador argentino que no jugará para Argentina es Lionel Messi.	"""Por fin, un jugador que mantiene su palabra."""
es_0373	-	-	Visitan pueblos ocultos desde que son novios y hoy llevan a sus hijos: “Nos sentamos en la estación de tren sin preocupaciones y en silencio“	conan	conan	Luego, la mujer dijo: “¿Por qué no lo haríamos ahora mismo?	"""...y los niños se preguntaban por qué sus padres son tan tranquilos cuando están juntos en el mismo lugar donde empezaron su aventura."""
es_0374	-	-	Essalud colocó S/30 millones a empresa en quiebra	conan	conan	Es la primera vez que una empresa de salud ha sido declarada en quiebra por no tener dinero.	Ahora se siente realmente enfermo.
es_0375	-	-	Lanzan un nuevo SUV todoterreno con garantía de un millón de kilómetros	conan	conan	"El coche se llama un ""Toyota""."	"""Ahora puedes viajar por millones sin miedo a que te queden sin gasolina."""
es_0376	-	-	Qué pasa en el cuerpo si me siento con las rodillas cruzadas todos los días	conan	conan	¿Puedo tener un segundo?	Miércoles, se convierte en tu nuevo juez.
es_0377	-	-	El actor colombiano Fernando “el Flaco” Solórzano visita Guatemala y cautiva a sus fans con sus postales de viaje	conan	conan	Solízano dijo que su viaje favorito es el viaje de vuelta a casa.	"""Ahora, quién quiere una autógrafa de mi sombrero?"""
es_0378	-	-	“No todas las carnes van bien con vino tinto”	conan	conan	"Yo no soy un experto en vino, pero creo que eso es lo que se llama ""un comentario racista""."	"""A menos que se trate de un vino tinto de pollo."""
es_0379	-	-	Ximena Navarrete defiende a Fátima Bosch tras polémica en Miss Universo México 2025	conan	conan	En otras palabras, Fátima Bosch no es tan mala como pensaban.	"""Ahora, siempre he dicho que la belleza es más que un rostro, y Fátima es un ejemplo vivo de eso."""
es_0380	-	-	De la “amplia” diferencia en la votación a la “sobria” fiesta tras ganar el Balon de Oro: el detrás de escena de la premiación a Dembélé	conan	conan	Y, por supuesto, la “increíble” diferencia en la votación a la “increíble” fiesta tras ganar el Balon de Oro: el detrás de escena de la premiación a Messi.	"""Y así es como Dembélé descubrió que su equipo tenía más votos que el resto de los jugadores combinados."""
es_0381	-	-	Nacional y Juventud alcanzaron un acuerdo y jugarán en el Estadio Centenario a las 16	conan	conan	El partido se jugará en un campo de fútbol de 111 pies de ancho.	El público se prepara para una batalla épica. Aún falta el balón.
es_0382	-	-	La parrilla del conurbano que vende sándwiches de chorizo de un metro	conan	conan	"Se llama ""El mejor restaurante de la ciudad""."	"...y ahora, ofrecemos ""el metro y medio"" con una porción adicional de pan."
es_0383	-	-	El particular pedido de Quinteros en su primera práctica con el plantel de Independiente	conan	conan	Quinteros dijo que no se arrepiente de su elección, y que no ha estado tan feliz desde que se unió a la policía.	"""Quinteros, sin embargo, solicitó un balón inflado a medida, con su nombre y el del club bordado en talla gigante."""
es_0384	-	-	¿El pilates puede hacer que mis músculos sean “largos y delgados“?	conan	conan	¿O eso es lo que me están diciendo?	"¿Por qué no también ""flexibles y resistentes""?"
es_0385	-	-	Dan Brown: “La especie humana nunca ha creado una tecnología que no haya convertido en arma”	conan	conan	Así que, buena suerte con esa nueva aplicación de cerveza.	"""Ahora, ¿qué pasaría si nosotros fuéramos la arma?"""
es_0386	-	-	Comprobar Euromillones en directo: resultados del sorteo de este viernes 19 de septiembre de 2025 con bote de 53 millones de euros	conan	conan	Así que, si usted es el ganador, usted puede comprar un boleto de Euromillones para el próximo viernes.	"""Yo no tenía ninguna boleta, pero mi perro se metió en la bolsa de la basura y sacó una."""
es_0387	-	-	IMSS e ISSSTE: pensionados que recibirán PAGO sorpresa en septiembre y la fecha exacta del depósito de octubre	conan	conan	Así que, si usted es un pensionado, ahora es el momento de empezar a comprar sus regalos de Navidad.	Ahora tienen una razón más para celebrar el Día del Maestro.
es_0388	-	-	“Lo que el seco no dijo”: la gira que podría adelantar el nuevo proyecto de Ricardo Arjona	conan	conan	"Arjona dijo: ""No puedo esperar a decirle a la gente lo que realmente pienso de ellos""."	"""Y el tema principal? 'El silencio de la lluvia'."""
es_0389	-	-	Stephen King reveló la película que le sigue aterrorizando: “Parece todo demasiado real”	conan	conan	Luego dijo: “Por supuesto, eso es lo que me gusta de ella”.	"""...y eso es lo que lo hace tan aterrador."""
es_0390	-	-	Las claves para entender la cédula de sufragio y evitar que el voto se anule	conan	conan	"¡Y el número uno es: ""No votar por Donald Trump!"""	"1. Si tus ojos son más grandes que tu nariz, no te preocupes, es un truco de la óptica.
2. Pero si tu foto de identidad es más joven que tu abuelo, eso sí, podría ser un problema."
es_0391	-	-	Cuál es el truco para saber dónde hay radares de velocidad al manejar	conan	conan	Si el conductor del coche delante de ti está mirando hacia atrás, hay un radarómetro.	"Siempre cuando escuchas la canción ""Radar Love"" de Golden Earring."
es_0392	-	-	El promedio de edad del River de Gallardo: una estadística que se mira con lupa de cara a la revancha ante Palmeiras	conan	conan	En otras palabras, el River de Gallardo está lleno de viejos.	...y se descubre que la lupa pertenecía a un entrenador retirado de 90 años.
es_0393	-	-	Veinte alcaldes del Maule, Ñuble y Biobío en picada contra Comité de Ministros por megaproyecto eléctrico Itahue-Hualqui	conan	conan	"Los alcaldes dijeron: ""No queremos que nuestras ciudades se conviertan en un gran desierto de arena""."	"Alcaldes: ""¡Esperamos que no se vuelva un 'shock' para nosotros!"""
es_0394	-	-	Chus Mateo, nuevo seleccionador español de baloncesto	conan	conan	Chus Mateo es un gran entrenador, pero no es muy bueno para el baloncesto.	"""Ahora, ¿quién quiere jugar al fútbol?"""
es_0395	-	-	Portonovo, un clásico gallego con 57 años de historia	conan	conan	El programa de la noche incluyó una entrevista con el presidente Obama, un informe sobre el clima y un monólogo de un hombre vestido como un mono.	"""Ahora, ofrece cursos de cocina para perros."""
es_0396	-	-	Descubrieron nuevas claves sobre cómo el cerebro reconoce imágenes: el dato que sorprendió a científicos	conan	conan	El cerebro humano es capaz de reconocer imágenes de un solo pixel.	El cerebro también reconoce imágenes de gatos con sombreros.
es_0397	-	-	Robert Redford: creíble y magnético en el cine y en la vida	conan	conan	"Y sí, sólo para aclarar, cuando digo ""magnetático"", me refiero a su cara."	...y ahora, en el supermercado, también.
es_0398	-	-	Dos trucos rápidos y sencillos para eliminar el moho del baño y la cocina	conan	conan	1. No tener moho. 2. Moverte a un hogar mejor construido.	"1. Limpiar con vinagre.
2. Aplicar un poco de jabón de manos en el moho y luego limpiar con agua caliente.
3. Además, abrir las ventanas para permitir que el sol sepa eliminar el resto."
es_0399	-	-	Orsi ante pedido de renuncia de Danza: “Si quieren seguir entretenidos con eso, que sigan“	conan	conan	Luego dijo: “Por cierto, ¿qué es un “tweet”?”	"""Entonces, les dejo que bailen solos."""
es_0400	-	-	‘Mar afuera’, una serie que habla de los problemas de los jóvenes con una óptica luminosa	conan	conan	La serie se estrena en el canal de televisión de la universidad de la escuela secundaria de su hijo.	'Mar afuera' se convierte en un éxito, convirtiendo a los jóvenes en los mejores pescadores del mundo.
